 s                 E                  ept          Ef                  el3b          deds             ynorm           etanorm    
0.155490 	  -28.3136050 	    0.0000000 	  -28.3136050 	    0.0001730 	    -1.3639496 	    0.9937883 	    2.5484879 
0.157852 	  -28.3167258 	    0.0000000 	  -28.3167258 	    0.0001800 	    -1.3217323 	    1.0006750 	    2.5229064 
0.158932 	  -28.3181343 	    0.0000000 	  -28.3181343 	    0.0001832 	    -1.3037776 	    1.0015135 	    2.5103854 
0.160012 	  -28.3194999 	    0.0000000 	  -28.3194999 	    0.0001864 	    -1.2641695 	    0.9628650 	    2.4598677 
0.162758 	  -28.3228108 	    0.0000000 	  -28.3228108 	    0.0001947 	    -1.2057192 	    0.9658016 	    2.4277460 
0.163900 	  -28.3242011 	    0.0000000 	  -28.3242011 	    0.0001981 	    -1.2179014 	    0.9985622 	    2.4463041 
0.165041 	  -28.3255199 	    0.0000000 	  -28.3255199 	    0.0002016 	    -1.1553638 	    0.9320749 	    2.3690452 
0.167520 	  -28.3282813 	    0.0000000 	  -28.3282813 	    0.0002092 	    -1.1141050 	    0.9538998 	    2.3604519 
0.168489 	  -28.3293765 	    0.0000000 	  -28.3293765 	    0.0002122 	    -1.1298987 	    0.9720903 	    2.3678701 
0.168489 	  -28.3293766 	    0.0000000 	  -28.3293766 	    0.0002122 	    -1.0951205 	    0.8972746 	    2.2964344 
0.169593 	  -28.3305686 	    0.0000000 	  -28.3305686 	    0.0002157 	    -1.0795675 	    0.8880428 	    2.2750928 
0.179177 	  -28.3396404 	    0.0000000 	  -28.3396404 	    0.0002446 	    -0.9465613 	    0.8286832 	    2.1124390 
0.181573 	  -28.3419128 	    0.0000000 	  -28.3419128 	    0.0002522 	    -0.9484433 	    0.9896334 	    2.2587976 
0.182172 	  -28.3424601 	    0.0000000 	  -28.3424601 	    0.0002542 	    -0.9136694 	    0.8763761 	    2.1386500 
0.182771 	  -28.3429866 	    0.0000000 	  -28.3429866 	    0.0002561 	    -0.8789343 	    0.8067249 	    2.0665558 
0.184995 	  -28.3448953 	    0.0000000 	  -28.3448953 	    0.0002632 	    -0.8583301 	    0.7994252 	    2.0381833 
